Index,Height(Inches),Weight(Pounds),Standardize,,,,Average,Stdev.P,,,,,
17834,70.68833,138.1275,0.947465643,,,,,,,,,,
17835,67.46758,120.3863,-0.573991409,,,,,,,,,,
17836,71.41271,134.6558,0.649738181,,,,,,,,,,
17837,67.32752,127.3763,0.025459856,,,,,,,,,,
17838,70.63214,135.4599,0.718696516,,,,,,,,,,
17839,68.45124,140.1733,1.122910192,,,,,,,,,,
17840,64.6863,122.1215,-0.425183421,,,,,,,,,,
17841,70.21472,128.4004,0.113285041,,,,,,,,,,
17842,67.95426,114.9715,-1.038356032,,,,,,,,,,
17843,70.44048,113.0864,-1.200019205,,,,,,,,,,
17844,68.92179,132.3365,0.450838707,,,,,,,,,,
17845,70.6785,128.997,0.164448507,,,,,,,,,,
17846,67.61551,101.6088,-2.184319899,,,,,,,,,,
17847,66.09501,128.1073,0.088149252,,,,,,,,,,
17848,68.55704,121.8583,-0.447755034,,,,,,,,,,
17849,69.19175,136.8494,0.837857823,,,,,,,,,,
17850,68.16405,119.0371,-0.689696652,,,,,,,,,,
17851,69.0402,121.7373,-0.458131801,,,,,,,,,,
17852,66.66933,131.2186,0.354969384,,,,,,,,,,
17853,69.87747,133.1686,0.522198278,,,,,,,,,,
17854,71.59021,143.2877,1.389996175,,,,,,,,,,
17855,67.38968,131.6709,0.393757912,,,,,,,,,,
17856,68.20687,122.5181,-0.391171637,,,,,,,,,,
17857,69.68547,129.6884,0.223741869,,,,,,,,,,
17858,67.93426,121.8744,-0.446374324,,,,,,,,,,
17859,67.1179,119.5904,-0.642246526,,,,,,,,,,
17860,67.15852,131.0955,0.344412524,,,,,,,,,,
17861,68.59133,132.2124,0.440196089,,,,,,,,,,
17862,69.26014,136.4103,0.800201306,,,,,,,,,,
17863,70.07126,135.873,0.754123314,,,,,,,,,,
17864,67.0628,123.2518,-0.328250694,,,,,,,,,,
17865,69.13139,133.561,0.555849877,,,,,,,,,,
17866,68.40603,150.925,2.044958858,,,,,,,,,,
17867,69.7404,134.901,0.670766142,,,,,,,,,,
17868,69.49899,145.542,1.583321353,,,,,,,,,,
17869,66.14494,141.4612,1.233358445,,,,,,,,,,
17870,67.79179,122.9394,-0.35504162,,,,,,,,,,
17871,66.74223,123.4556,-0.31077313,,,,,,,,,,
17872,66.63048,110.9128,-1.386423679,,,,,,,,,,
17873,68.4112,120.4405,-0.569343304,,,,,,,,,,
17874,69.37198,129.1054,0.173744718,,,,,,,,,,
17875,65.74819,109.5126,-1.506502601,,,,,,,,,,
17876,66.01136,128.2502,0.100404128,,,,,,,,,,
17877,67.90718,125.0989,-0.16984634,,,,,,,,,,
17878,67.16599,139.2742,1.045804808,,,,,,,,,,
17879,66.48646,114.6859,-1.062848633,,,,,,,,,,
17880,65.71394,130.992,0.335536529,,,,,,,,,,
17881,68.79098,141.218,1.212502,,,,,,,,,,
17882,67.99196,133.9622,0.59025615,,,,,,,,,,
17883,66.5631,127.67,0.050647101,,,,,,,,,,
17884,70.817,125.1695,-0.163791796,,,,,,,,,,
17885,66.64471,129.4135,0.200166883,,,,,,,,,,
17886,67.40685,150.7738,2.031992187,,,,,,,,,,
17887,66.17396,103.0751,-2.058572347,,,,,,,,,,
17888,67.97678,129.4215,0.200852951,,,,,,,,,,
17889,68.48737,128.1923,0.095438717,,,,,,,,,,
17890,69.52669,154.935,2.388850071,,,,,,,,,,
17891,67.68157,119.2703,-0.669697792,,,,,,,,,,
17892,65.55334,103.3069,-2.038693548,,,,,,,,,,
17893,66.66098,113.6555,-1.151214096,,,,,,,,,,
17894,66.04091,134.5409,0.63988454,,,,,,,,,,
17895,68.13648,130.8127,0.320160047,,,,,,,,,,
17896,68.13583,120.3052,-0.580946416,,,,,,,,,,
17897,67.14269,123.0069,-0.349252928,,,,,,,,,,
17898,66.04267,110.8981,-1.387684328,,,,,,,,,,
17899,69.08156,150.8598,2.03936741,,,,,,,,,,
17900,66.61972,112.7862,-1.225763879,,,,,,,,,,
17901,66.93529,111.1,-1.370369705,,,,,,,,,,
17902,67.35236,125.911,-0.100201938,,,,,,,,,,
17903,68.51651,131.9403,0.416861226,,,,,,,,,,
17904,64.4288,113.6686,-1.150090661,,,,,,,,,,
17905,67.61939,135.8584,0.752871241,,,,,,,,,,
17906,67.13547,136.8187,0.83522504,,,,,,,,,,
17907,66.36896,128.5891,0.129467653,,,,,,,,,,
17908,68.5461,121.3929,-0.487666997,,,,,,,,,,
17909,69.13348,118.3683,-0.747051875,,,,,,,,,,
17910,68.62844,117.1061,-0.855296136,,,,,,,,,,
17911,65.0907,107.1077,-1.712742994,,,,,,,,,,
17912,66.98252,104.5822,-1.929325851,,,,,,,,,,
17913,68.60319,137.7396,0.914199957,,,,,,,,,,
17914,71.20318,127.5626,0.041436648,,,,,,,,,,
17915,67.03676,116.6844,-0.891460457,,,,,,,,,,
17916,66.41179,115.3066,-1.00961839,,,,,,,,,,
17917,66.68877,127.3655,0.024533666,,,,,,,,,,
17918,69.89705,138.6612,0.993234905,,,,,,,,,,
17919,68.88841,120.0867,-0.599684628,,,,,,,,,,
17920,68.53916,124.4342,-0.226849953,,,,,,,,,,
17921,68.01568,126.3073,-0.066215881,,,,,,,,,,
17922,68.68683,134.0053,0.593952337,,,,,,,,,,
17923,65.40277,128.8785,0.154286136,,,,,,,,,,
17924,68.67509,124.1615,-0.250236271,,,,,,,,,,
17925,67.4067,123.0948,-0.341714764,,,,,,,,,,
17926,67.17129,117.9041,-0.786860928,,,,,,,,,,
17927,65.59616,115.5202,-0.991300394,,,,,,,,,,
17928,68.67567,149.735,1.942906354,,,,,,,,,,
17929,70.48483,137.5004,0.893686546,,,,,,,,,,
17930,68.51527,129.2966,0.190141726,,,,,,,,,,
17931,67.69421,127.8233,0.063793864,,,,,,,,,,
17932,66.9375,131.2734,0.359668945,,,,,,,,,,
17933,67.81,134.0172,0.594972862,,,,,,,,,,
17934,64.04524,104.574,-1.93002907,,,,,,,,,,
17935,67.23027,117.1627,-0.850442211,,,,,,,,,,
17936,72.83977,134.8802,0.668982368,,,,,,,,,,
17937,67.47092,119.7091,-0.632067003,,,,,,,,,,
17938,65.71528,129.7431,0.228432854,,,,,,,,,,
17939,71.92649,124.2943,-0.238847554,,,,,,,,,,
17940,70.05502,131.3468,0.365963612,,,,,,,,,,
17941,67.87492,132.6076,0.474087812,,,,,,,,,,
17942,66.50503,119.4857,-0.651225431,,,,,,,,,,
17943,66.91365,132.5616,0.470142925,,,,,,,,,,
17944,67.88395,128.4869,0.120703143,,,,,,,,,,
17945,66.72951,140.1601,1.121778181,,,,,,,,,,
17946,68.50989,127.1386,0.005075083,,,,,,,,,,
17947,66.02751,116.4385,-0.912548449,,,,,,,,,,
17948,65.83821,133.1072,0.516932712,,,,,,,,,,
17949,66.03926,113.465,-1.167551073,,,,,,,,,,
17950,70.46449,121.1387,-0.509466784,,,,,,,,,,
17951,67.62774,139.2346,1.042408775,,,,,,,,,,
17952,67.34629,139.7259,1.084541881,,,,,,,,,,
17953,68.28918,135.4869,0.721011993,,,,,,,,,,
17954,66.68415,131.9723,0.419605495,,,,,,,,,,
17955,67.9826,140.5009,1.151004646,,,,,,,,,,
17956,68.07289,129.6271,0.218484879,,,,,,,,,,
17957,69.451,131.9335,0.416278069,,,,,,,,,,
17958,69.86608,153.0546,2.227589962,,,,,,,,,,
17959,68.37755,135.7714,0.74541026,,,,,,,,,,
17960,68.6245,141.193,1.21035804,,,,,,,,,,
17961,66.61664,132.7202,0.483744208,,,,,,,,,,
17962,70.06392,145.6707,1.59435846,,,,,,,,,,
17963,69.15142,118.9946,-0.693341385,,,,,,,,,,
17964,68.98655,141.885,1.269702858,,,,,,,,,,
17965,68.9009,132.7891,0.489652962,,,,,,,,,,
17966,68.21302,120.9478,-0.525838064,,,,,,,,,,
17967,66.3911,120.5331,-0.561402075,,,,,,,,,,
17968,66.83657,120.8557,-0.533736413,,,,,,,,,,
17969,66.48676,128.8555,0.152313692,,,,,,,,,,
17970,67.74059,124.7659,-0.19840389,,,,,,,,,,
17971,68.18607,128.0024,0.079153195,,,,,,,,,,
17972,69.87665,113.3553,-1.17695877,,,,,,,,,,
17973,67.0486,122.6413,-0.380606201,,,,,,,,,,
17974,67.27659,102.4448,-2.112625871,,,,,,,,,,
17975,66.51091,119.3634,-0.661713684,,,,,,,,,,
17976,68.91221,131.2366,0.356513035,,,,,,,,,,
17977,65.68233,110.3737,-1.432656036,,,,,,,,,,
17978,72.45968,133.0092,0.508528388,,,,,,,,,,
17979,68.18543,130.0549,0.255172326,,,,,,,,,,
17980,69.14627,149.4217,1.916038245,,,,,,,,,,
17981,66.64452,128.6803,0.137288819,,,,,,,,,,
17982,69.28048,141.1256,1.204577923,,,,,,,,,,
17983,64.94449,117.1219,-0.853941154,,,,,,,,,,
17984,67.63184,129.0595,0.169808407,,,,,,,,,,
17985,69.17876,118.432,-0.741589064,,,,,,,,,,
17986,68.17164,119.7833,-0.625703729,,,,,,,,,,
17987,67.87229,129.1417,0.176857748,,,,,,,,,,
17988,66.08932,116.2913,-0.925172087,,,,,,,,,,
17989,68.80233,130.847,0.32310156,,,,,,,,,,
17990,67.47177,124.7299,-0.201491192,,,,,,,,,,
17991,69.04627,134.744,0.657302072,,,,,,,,,,
17992,65.53588,135.9945,0.764542961,,,,,,,,,,
17993,66.41675,118.6227,-0.725234936,,,,,,,,,,
17994,70.97724,143.0605,1.370511865,,,,,,,,,,
17995,70.31771,126.9513,-0.010987467,,,,,,,,,,
17996,68.63439,123.4122,-0.314495045,,,,,,,,,,
17997,66.04782,128.4055,0.113722409,,,,,,,,,,
17998,68.97705,141.9362,1.274093688,,,,,,,,,,
17999,68.91452,133.6861,0.566578254,,,,,,,,,,
18000,67.87146,107.1111,-1.712451416,,,,,,,,,,
18001,67.37218,133.1697,0.522292612,,,,,,,,,,
18002,66.3178,118.4692,-0.738398852,,,,,,,,,,
18003,66.48568,117.9041,-0.786860928,,,,,,,,,,
18004,69.2381,132.462,0.461601387,,,,,,,,,,
18005,67.2139,132.6842,0.480656905,,,,,,,,,,
18006,68.50477,134.123,0.604046102,,,,,,,,,,
18007,63.66317,136.7526,0.829556409,,,,,,,,,,
18008,66.32945,110.6483,-1.409106778,,,,,,,,,,
18009,67.10945,123.3761,-0.317590924,,,,,,,,,,
18010,70.02339,132.8187,0.492191411,,,,,,,,,,
18011,66.06018,115.8997,-0.958755079,,,,,,,,,,
18012,68.59984,106.3343,-1.779068546,,,,,,,,,,
18013,67.16997,133.2448,0.528733069,,,,,,,,,,
18014,68.15961,126.2497,-0.071155565,,,,,,,,,,
18015,67.9255,136.4886,0.80691619,,,,,,,,,,
18016,68.24803,131.2595,0.358476903,,,,,,,,,,
18017,68.63838,126.5846,-0.042435075,,,,,,,,,,
18018,67.30494,119.9612,-0.610447308,,,,,,,,,,
18019,68.54865,134.5564,0.641213795,,,,,,,,,,
18020,68.53894,133.6246,0.561304112,,,,,,,,,,
18021,68.78754,122.2611,-0.413211548,,,,,,,,,,
18022,69.70884,135.1988,0.696304996,,,,,,,,,,
18023,65.90638,125.9987,-0.092680925,,,,,,,,,,
18024,70.37854,129.9166,0.243311938,,,,,,,,,,
18025,70.70388,139.938,1.102731239,,,,,,,,,,
18026,67.22265,114.1903,-1.1053505,,,,,,,,,,
18027,69.80605,131.4128,0.371623667,,,,,,,,,,
18028,67.97377,115.0723,-1.029711585,,,,,,,,,,
18029,69.83246,129.3358,0.193503455,,,,,,,,,,
18030,69.33122,127.4932,0.035485014,,,,,,,,,,
18031,68.67805,125.6517,-0.122439093,,,,,,,,,,
18032,69.58794,131.1589,0.349849607,,,,,,,,,,
18033,68.42502,124.2701,-0.240922908,,,,,,,,,,
18034,67.69161,113.9616,-1.124963448,,,,,,,,,,
18035,70.2256,145.9646,1.619562855,,,,,,,,,,
18036,70.04402,139.6768,1.080331143,,,,,,,,,,
18037,67.95373,139.5456,1.06907964,,,,,,,,,,
18038,68.3128,121.7718,-0.455173136,,,,,,,,,,
18039,68.40937,122.1585,-0.42201036,,,,,,,,,,
18040,66.4482,133.4419,0.545636051,,,,,,,,,,
18041,65.28092,124.6637,-0.207168399,,,,,,,,,,
18042,68.09486,128.0449,0.082797927,,,,,,,,,,
18043,66.70524,120.472,-0.566641914,,,,,,,,,,
18044,65.41192,117.5336,-0.818634417,,,,,,,,,,
18045,65.85663,135.9652,0.762030239,,,,,,,,,,
18046,70.74685,149.2883,1.904598073,,,,,,,,,,
18047,69.57387,117.9533,-0.782641614,,,,,,,,,,
18048,68.94783,128.49,0.120968994,,,,,,,,,,
18049,68.47448,126.3915,-0.058995023,,,,,,,,,,
18050,71.04807,152.0604,2.142328953,,,,,,,,,,
18051,67.63577,124.4287,-0.227321624,,,,,,,,,,
18052,65.52926,134.8985,0.670551746,,,,,,,,,,
18053,66.79635,119.705,-0.632418612,,,,,,,,,,
18054,67.76397,141.058,1.198780655,,,,,,,,,,
18055,64.71368,120.2188,-0.588355943,,,,,,,,,,
18056,66.01498,109.751,-1.486057797,,,,,,,,,,
18057,69.09526,128.5564,0.126663353,,,,,,,,,,
18058,69.5558,117.3931,-0.830683474,,,,,,,,,,
18059,70.0715,137.8603,0.924550997,,,,,,,,,,
18060,67.86641,126.4714,-0.052142926,,,,,,,,,,
18061,70.0659,152.4405,2.174925724,,,,,,,,,,
18062,68.80896,115.4877,-0.994087542,,,,,,,,,,
18063,68.08706,121.7255,-0.459143751,,,,,,,,,,
18064,69.52669,136.2363,0.785279343,,,,,,,,,,
18065,67.03169,119.8095,-0.623456859,,,,,,,,,,
18066,65.28391,103.4991,-2.022210782,,,,,,,,,,
18067,69.47478,140.6912,1.167324471,,,,,,,,,,
18068,66.37838,118.5934,-0.727747658,,,,,,,,,,
18069,66.31288,123.2614,-0.327427413,,,,,,,,,,
18070,71.26059,139.1393,1.034235999,,,,,,,,,,
18071,64.42409,127.9856,0.077712454,,,,,,,,,,
18072,67.46592,129.3959,0.198657535,,,,,,,,,,
18073,69.28848,132.1143,0.431783189,,,,,,,,,,
18074,69.92655,121.1621,-0.507460037,,,,,,,,,,
18075,67.78948,131.155,0.349515149,,,,,,,,,,
18076,64.45606,111.9183,-1.300193601,,,,,,,,,,
18077,69.29649,141.9219,1.272867343,,,,,,,,,,
18078,67.70022,118.3203,-0.751168278,,,,,,,,,,
18079,64.05875,112.507,-1.249707627,,,,,,,,,,
18080,65.87971,107.3144,-1.695016731,,,,,,,,,,
18081,64.19588,111.4285,-1.342198069,,,,,,,,,,
18082,67.50863,124.7257,-0.201851378,,,,,,,,,,
18083,71.16467,146.5501,1.669774403,,,,,,,,,,
18084,68.71092,109.9617,-1.4679885,,,,,,,,,,
18085,67.60347,138.4381,0.974102204,,,,,,,,,,
18086,67.1752,117.9673,-0.781440996,,,,,,,,,,
18087,68.9361,128.3238,0.106715947,,,,,,,,,,
18088,71.93971,145.1521,1.54988415,,,,,,,,,,
18089,67.45158,127.374,0.025262612,,,,,,,,,,
18090,68.4984,127.2154,0.011661329,,,,,,,,,,
18091,66.04641,131.7895,0.403928859,,,,,,,,,,
18092,69.16729,135.4433,0.717272927,,,,,,,,,,
18093,66.9408,130.642,0.305521086,,,,,,,,,,
18094,71.99802,149.8457,1.952399809,,,,,,,,,,
18095,66.92567,121.6816,-0.462908545,,,,,,,,,,
18096,68.41449,120.9509,-0.525572213,,,,,,,,,,
18097,68.01572,105.1644,-1.879397307,,,,,,,,,,
18098,70.20919,139.4911,1.064405807,,,,,,,,,,
18099,67.59821,124.802,-0.195308011,,,,,,,,,,
18100,71.51942,129.1836,0.180451026,,,,,,,,,,
18101,67.61313,128.6954,0.138583771,,,,,,,,,,
18102,68.63738,128.6178,0.131928919,,,,,,,,,,
18103,65.69314,105.1192,-1.883273587,,,,,,,,,,
18104,70.04372,137.0862,0.858165414,,,,,,,,,,
18105,66.35456,122.6138,-0.382964558,,,,,,,,,,
18106,67.49569,139.7088,1.083075412,,,,,,,,,,
18107,63.92701,111.9422,-1.298143975,,,,,,,,,,
18108,67.44722,120.0132,-0.605987871,,,,,,,,,,
18109,69.96202,100.6786,-2.264092369,,,,,,,,,,
18110,68.80541,121.0008,-0.521292868,,,,,,,,,,
18111,67.75075,114.8156,-1.051725768,,,,,,,,,,
18112,69.7042,126.8603,-0.018791482,,,,,,,,,,
18113,69.64501,120.8241,-0.536446379,,,,,,,,,,
18114,69.39123,130.6514,0.306327216,,,,,,,,,,
18115,68.9035,134.7614,0.658794269,,,,,,,,,,
18116,66.30156,103.3628,-2.033899653,,,,,,,,,,
18117,65.82235,137.0039,0.851107497,,,,,,,,,,
18118,66.6285,122.64,-0.380717687,,,,,,,,,,
18119,65.68185,126.536,-0.046602933,,,,,,,,,,
18120,70.3089,143.4456,1.403537428,,,,,,,,,,
18121,71.60372,129.4984,0.207447772,,,,,,,,,,
18122,70.64766,125.3179,-0.151065249,,,,,,,,,,
18123,69.25148,137.409,0.885848227,,,,,,,,,,
18124,67.11941,134.9583,0.675680099,,,,,,,,,,
18125,62.681,113.2199,-1.188570458,,,,,,,,,,
18126,69.29774,136.554,0.812524789,,,,,,,,,,
18127,68.59213,125.7968,-0.109995548,,,,,,,,,,
18128,70.21639,126.2265,-0.07314516,,,,,,,,,,
18129,69.27237,126.6931,-0.033130287,,,,,,,,,,
18130,67.47561,133.393,0.541442464,,,,,,,,,,
18131,67.10278,142.9183,1.35831702,,,,,,,,,,
18132,68.97598,136.8493,0.837849247,,,,,,,,,,
18133,68.87987,135.7244,0.741379615,,,,,,,,,,
18134,62.51831,124.7827,-0.196963148,,,,,,,,,,
18135,70.16181,133.7963,0.57602883,,,,,,,,,,
18136,70.11142,129.0453,0.168590638,,,,,,,,,,
18137,71.00201,127.2179,0.011875725,,,,,,,,,,
18138,68.83197,126.4874,-0.050770792,,,,,,,,,,
18139,65.55569,113.4283,-1.170698406,,,,,,,,,,
18140,69.18478,114.7062,-1.061107738,,,,,,,,,,
18141,67.17728,130.403,0.285024827,,,,,,,,,,
18142,67.96749,116.2167,-0.931569664,,,,,,,,,,
18143,63.09629,109.8718,-1.475698181,,,,,,,,,,
18144,67.81887,125.685,-0.119583338,,,,,,,,,,
18145,72.54256,140.8276,1.179021918,,,,,,,,,,
18146,68.38361,114.9645,-1.038956341,,,,,,,,,,
18147,66.57869,127.7382,0.056495824,,,,,,,,,,
18148,72.07371,137.6268,0.904526409,,,,,,,,,,
18149,66.14913,118.2779,-0.754804435,,,,,,,,,,
18150,68.70572,113.5148,-1.163280304,,,,,,,,,,
18151,69.16225,144.8836,1.526858017,,,,,,,,,,
18152,69.46824,112.4765,-1.252323258,,,,,,,,,,
18153,66.60941,100.0013,-2.322176538,,,,,,,,,,
18154,65.79111,117.3869,-0.831215176,,,,,,,,,,
18155,65.76647,112.3201,-1.265735873,,,,,,,,,,
18156,67.22625,132.7827,0.489104109,,,,,,,,,,
18157,69.2736,120.489,-0.565184021,,,,,,,,,,
18158,68.47907,128.7633,0.144406767,,,,,,,,,,
18159,70.22812,138.8851,1.012436212,,,,,,,,,,
18160,66.46453,125.1114,-0.16877436,,,,,,,,,,
18161,67.97522,125.1482,-0.165618451,,,,,,,,,,
18162,68.8071,120.3047,-0.580989295,,,,,,,,,,
18163,68.32443,118.6195,-0.725509363,,,,,,,,,,
18164,69.47959,126.1822,-0.076944258,,,,,,,,,,
18165,68.03194,137.12,0.861064048,,,,,,,,,,
18166,69.48829,139.8606,1.096093538,,,,,,,,,,
18167,69.37585,112.6907,-1.233953807,,,,,,,,,,
18168,69.23615,121.2323,-0.501439797,,,,,,,,,,
18169,68.69017,131.3072,0.362567579,,,,,,,,,,
18170,71.45863,139.9082,1.100175638,,,,,,,,,,
18171,67.39093,122.1571,-0.422130422,,,,,,,,,,
18172,68.53211,134.3921,0.627123689,,,,,,,,,,
18173,70.2828,127.9534,0.074951033,,,,,,,,,,
18174,67.65305,110.9933,-1.379520127,,,,,,,,,,
18175,67.20857,123.4236,-0.313517399,,,,,,,,,,
18176,66.31937,106.9169,-1.729105698,,,,,,,,,,
18177,63.79425,115.0191,-1.034273932,,,,,,,,,,
18178,69.65965,132.1418,0.434141545,,,,,,,,,,
18179,68.64995,128.8615,0.152828243,,,,,,,,,,
18180,67.3593,122.2451,-0.414583682,,,,,,,,,,
18181,70.33984,131.6924,0.395601717,,,,,,,,,,
18182,67.34878,118.4924,-0.736409257,,,,,,,,,,
18183,66.86827,114.3971,-1.087615661,,,,,,,,,,
18184,69.52901,127.1832,0.008899908,,,,,,,,,,
18185,68.90152,147.9446,1.789364501,,,,,,,,,,
18186,70.01268,142.4176,1.315377785,,,,,,,,,,
18187,70.59863,145.8138,1.606630488,,,,,,,,,,
18188,68.57766,141.3239,1.221583815,,,,,,,,,,
18189,64.83389,98.21334,-2.47550914,,,,,,,,,,
18190,65.52077,120.3068,-0.580809203,,,,,,,,,,
18191,64.95625,119.2154,-0.674405928,,,,,,,,,,
18192,66.30334,124.0317,-0.261367712,,,,,,,,,,
18193,69.48549,106.2442,-1.786795379,,,,,,,,,,
18194,69.49559,132.4523,0.460769531,,,,,,,,,,
18195,68.81243,125.2854,-0.153852397,,,,,,,,,,
18196,69.2587,136.2841,0.789378595,,,,,,,,,,
18197,67.39374,134.3775,0.625871616,,,,,,,,,,
18198,70.86215,127.6207,0.046419211,,,,,,,,,,
18199,65.80325,130.9248,0.329773564,,,,,,,,,,
18200,64.61694,130.3277,0.278567219,,,,,,,,,,
18201,70.18644,141.1758,1.208882995,,,,,,,,,,
18202,65.12985,145.219,1.555621387,,,,,,,,,,
18203,66.26916,122.1385,-0.423725528,,,,,,,,,,
18204,67.64688,135.0033,0.679539227,,,,,,,,,,
18205,70.90986,129.1092,0.1740706,,,,,,,,,,
18206,68.94223,140.3829,1.140885154,,,,,,,,,,
18207,69.88886,113.3361,-1.178605331,,,,,,,,,,
18208,67.5314,138.2173,0.955166748,,,,,,,,,,
18209,65.13228,118.1327,-0.767256556,,,,,,,,,,
18210,68.75247,126.3602,-0.061679261,,,,,,,,,,
18211,66.64471,114.0659,-1.116018846,,,,,,,,,,
18212,65.97446,120.8874,-0.531017872,,,,,,,,,,
18213,68.73431,130.3753,0.282649319,,,,,,,,,,
18214,65.67938,131.3553,0.366692558,,,,,,,,,,
18215,65.55778,115.0373,-1.032713129,,,,,,,,,,
18216,67.69354,127.2255,0.012527489,,,,,,,,,,
18217,66.82119,114.3377,-1.092709711,,,,,,,,,,
18218,68.46759,131.2031,0.353640129,,,,,,,,,,
18219,68.89698,134.2954,0.618830851,,,,,,,,,,
18220,65.08409,115.3981,-1.001771496,,,,,,,,,,
18221,71.76925,117.198,-0.847414939,,,,,,,,,,
18222,69.8877,124.6225,-0.210701645,,,,,,,,,,
18223,64.86973,126.3919,-0.05896072,,,,,,,,,,
18224,70.09753,141.5936,1.244712858,,,,,,,,,,
18225,67.35945,130.7049,0.31091529,,,,,,,,,,
18226,68.02039,144.4665,1.491088186,,,,,,,,,,
18227,66.73404,128.6324,0.133180992,,,,,,,,,,
18228,65.62875,127.3425,0.022561222,,,,,,,,,,
18229,65.79502,116.3517,-0.919992279,,,,,,,,,,
18230,70.61392,129.3511,0.194815559,,,,,,,,,,
18231,71.74355,123.4305,-0.312925666,,,,,,,,,,
18232,67.49866,131.0747,0.342628749,,,,,,,,,,
18233,66.33294,120.6984,-0.547226211,,,,,,,,,,
18234,67.92479,134.5304,0.638984077,,,,,,,,,,
18235,68.63009,131.2724,0.359583186,,,,,,,,,,
18236,67.10296,113.8506,-1.134482631,,,,,,,,,,
18237,64.19394,104.6135,-1.926641613,,,,,,,,,,
18238,70.73008,125.7546,-0.113614552,,,,,,,,,,
18239,63.13516,118.8045,-0.709644058,,,,,,,,,,
18240,69.24981,129.8799,0.240164604,,,,,,,,,,
18241,64.52242,119.4434,-0.654853011,,,,,,,,,,
18242,66.36544,126.2793,-0.068617116,,,,,,,,,,
18243,67.62992,125.1355,-0.166707582,,,,,,,,,,
18244,67.45805,123.2317,-0.329974438,,,,,,,,,,
18245,68.97952,122.3737,-0.403555151,,,,,,,,,,
18246,66.40492,126.2988,-0.066944827,,,,,,,,,,
18247,68.53298,131.8284,0.407264861,,,,,,,,,,
18248,65.28708,111.5392,-1.332704613,,,,,,,,,,
18249,68.17779,149.5809,1.929690983,,,,,,,,,,
18250,68.97437,120.1771,-0.591932068,,,,,,,,,,
18251,70.55554,129.7295,0.22726654,,,,,,,,,,
18252,68.91172,121.2899,-0.496500113,,,,,,,,,,
18253,68.38275,127.8957,0.070002773,,,,,,,,,,
18254,70.31738,114.6335,-1.067342374,,,,,,,,,,
18255,67.88363,140.9839,1.192425957,,,,,,,,,,
18256,67.42592,98.99675,-2.408325146,,,,,,,,,,
18257,70.05856,129.2721,0.188040645,,,,,,,,,,
18258,70.19548,145.6526,1.592806232,,,,,,,,,,
18259,66.16502,104.1451,-1.966810851,,,,,,,,,,
18260,66.37637,128.7241,0.141045037,,,,,,,,,,
18261,69.99829,130.8869,0.32652332,,,,,,,,,,
18262,68.99134,146.4337,1.659792124,,,,,,,,,,
18263,68.94388,139.6823,1.080802814,,,,,,,,,,
18264,64.99491,123.3346,-0.321149898,,,,,,,,,,
18265,69.11084,125.0166,-0.176904257,,,,,,,,,,
18266,67.93461,116.0817,-0.943147049,,,,,,,,,,
18267,67.01411,134.6481,0.649077841,,,,,,,,,,
18268,65.32575,141.6096,1.246084992,,,,,,,,,,
18269,71.45383,134.6091,0.645733263,,,,,,,,,,
18270,68.01152,124.4252,-0.227621779,,,,,,,,,,
18271,64.87885,112.5545,-1.245634102,,,,,,,,,,
18272,68.14952,119.4716,-0.652434624,,,,,,,,,,
18273,66.66531,116.4358,-0.912779997,,,,,,,,,,
18274,68.66471,123.5617,-0.301674163,,,,,,,,,,
18275,67.38528,123.4536,-0.310944647,,,,,,,,,,
18276,68.49113,120.9934,-0.52192748,,,,,,,,,,
18277,66.78587,110.6601,-1.408094829,,,,,,,,,,
18278,69.2274,115.8926,-0.959363963,,,,,,,,,,
18279,65.96948,127.8767,0.068373363,,,,,,,,,,
18280,66.35522,121.45,-0.482770192,,,,,,,,,,
18281,68.54128,131.7424,0.399889638,,,,,,,,,,
18282,66.11305,102.6734,-2.093021499,,,,,,,,,,
18283,68.28863,112.3732,-1.261182101,,,,,,,,,,
18284,67.43632,121.4337,-0.484168054,,,,,,,,,,
18285,66.10499,109.3116,-1.523740041,,,,,,,,,,
18286,68.51568,127.1865,0.009182911,,,,,,,,,,
18287,67.35712,122.5386,-0.38941359,,,,,,,,,,
18288,65.67569,132.4576,0.46122405,,,,,,,,,,
18289,66.88722,133.6719,0.565360484,,,,,,,,,,
18290,65.12152,121.4696,-0.481089327,,,,,,,,,,
18291,68.6178,126.8987,-0.015498359,,,,,,,,,,
18292,66.13103,113.5217,-1.162688571,,,,,,,,,,
18293,70.83591,137.3996,0.885042098,,,,,,,,,,
18294,68.90076,145.7439,1.600635975,,,,,,,,,,
18295,66.21815,129.6257,0.218364817,,,,,,,,,,
18296,68.06749,133.4515,0.546459331,,,,,,,,,,
18297,68.34053,126.9106,-0.014477834,,,,,,,,,,
18298,68.80582,137.9986,0.936411384,,,,,,,,,,
18299,67.06065,116.3153,-0.923113885,,,,,,,,,,
18300,66.06083,111.4023,-1.344444939,,,,,,,,,,
18301,62.72779,117.2561,-0.842432375,,,,,,,,,,
18302,71.20406,125.0336,-0.175446364,,,,,,,,,,
18303,67.21888,124.9911,-0.179091096,,,,,,,,,,
18304,65.65855,111.0068,-1.378362389,,,,,,,,,,
18305,68.06644,125.4116,-0.143029686,,,,,,,,,,
18306,70.10401,139.2201,1.041165279,,,,,,,,,,
18307,66.70493,120.9451,-0.526069611,,,,,,,,,,
